register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_x,geo_epgs_4326_y
﻿99400653183,Àrea d'Esbarjo per a Gossos,99400063147,Jardins Interior d'Illa de Paula Montal,2020-06-03T00:00:00+02:00,2020-06-03T16:25:28+02:00,,,361406,C Viladomat,149,,09,la Nova Esquerra de l'Eixample,02,Eixample,08015,BARCELONA,True,,,,,,,,,,,,,,429262.0056717309,4581463.874665654,41.38159040993856,2.1540036291795106
﻿99400291711,Àrea d'Esbarjo per a Gossos,92321101155,Jardins de Sant Pau del Camp,2012-04-26T00:00:00+02:00,2016-12-05T13:03:45+01:00,,,308505,Sant Pau,99,,01,el Raval,01,Ciutat Vella,08001,BARCELONA,True,,,,,,,,,,,,,,430536.8213968287,4580886.447566119,41.37650077245051,2.16931451433491
﻿99400576227,Àrea d'Esbarjo per a Gossos *Ferran Junoy - Tucuman,,,2018-02-05T13:54:47+01:00,2020-06-03T12:28:44+02:00,,,123306,Carrer de Ferran Junoy,90,,58,Baró de Viver,09,Sant Andreu,08030,Barcelona,True,,,,,,,,,,,,,,433066.0011932847,4588454.674247186,41.44487996218887,2.19871999810717
﻿99400591175,Àrea d'Esbarjo per a Gossos * Av. Meridiana,,,2018-05-04T13:39:58+02:00,2020-06-03T08:55:06+02:00,,,209900,Av Meridiana,123,,64,el Camp de l'Arpa del Clot,10,Sant Martí,08026,BARCELONA,True,,,,,,,,,,,,,,432015.3842923103,4584484.174766283,41.40903074292967,2.1865905376731756
﻿99400591177,Àrea d'Esbarjo per a Gossos *Nàpols,,,2018-05-04T13:45:14+02:00,2018-05-04T13:45:37+02:00,,,225500,C Nàpols,140,,05,el Fort Pienc,02,Eixample,08013,BARCELONA,True,,,,,,,,,,,,,,431315.613375674,4583081.705303149,41.39633965998369,2.1783780052474326
﻿93131112652,Àrea d'Esbarjo per a Gossos *Plaça Ventura i Gassol,,,1993-05-11T00:00:00+02:00,2016-12-05T13:04:21+01:00,,,267838,Pl Ventura Gassol,1,,27,el Putxet i el Farró,05,Sarrià-Sant Gervasi,08023,BARCELONA,True,,,,,,,,,,,,,,428756.62199305394,4584260.761274114,41.40673631853347,2.1476310625423354
﻿93131133239,Àrea d'Esbarjo per a Gossos  *Carrer Farigola,,,1993-05-11T00:00:00+02:00,2016-12-05T13:00:37+01:00,,,120104,C Farigola,21,,28,Vallcarca i els Penitents,06,Gràcia,08023,BARCELONA,True,,,,,,,,,,,,,,428649.98289132764,4584909.953921697,41.41257387522623,2.146278801912153
﻿93132120023,Àrea d'Esbarjo per a Gossos *Plaça Palmeres,,,1993-05-12T00:00:00+02:00,2016-12-05T12:58:10+01:00,,,301109,Pl Palmeres,1,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,,,,,,432018.92873393674,4587078.959475597,41.432401409649536,2.1863412717666497
﻿99400344029,Àrea d'Esbarjo per a Gossos *avinguda Diagonal - Consell de Cent - Padilla,,,2014-06-02T12:36:11+02:00,2016-12-05T12:59:04+01:00,,,144601,Av Diagonal,308,,06,la Sagrada Família,02,Eixample,08013,BARCELONA,True,,,,,,,,,,,,,,431615.4393256874,4583753.025815806,41.402411590122625,2.1818884294987386
﻿99400344031,Àrea d'Esbarjo per a Gossos *Avinguda Mistral  - Vilamarí - Av Paral·lel,,,2014-06-02T12:42:13+02:00,2018-09-05T11:38:44+02:00,,,213908,Av Mistral,68,,10,Sant Antoni,02,Eixample,08015,BARCELONA,True,,,,,,,,,,,,,,429157.7778216554,4580815.229975126,41.37573911848805,2.1528330580055584
﻿99400344036,Àrea d'Esbarjo per a Gossos,99188085150,Jardins Mestre Balcells,2014-06-02T00:00:00+02:00,2020-06-03T11:03:25+02:00,,,310802,C Sant Salvador,51,,31,la Vila de Gràcia,06,Gràcia,08024,BARCELONA,True,,,,,,,,,,,,,,429297.82472094713,4584331.6696962295,41.40742274614151,2.154097148275974
﻿99400369657,Àrea d'Esbarjo per a Gossos,99400319598,Jardins d'Elvira Farreras Valentí,2015-01-28T00:00:00+01:00,2020-06-03T16:33:44+02:00,,,191408,C Manacor,17,,27,el Putxet i el Farró,05,Sarrià-Sant Gervasi,08023,BARCELONA,True,,,,,,,,,,,,,,428312.21631386405,4584242.503358253,41.40653236815993,2.142316843496252
﻿99400369661,Àrea d'Esbarjo per a Gossos,99298123646,Jardins Hiroshima,2015-01-28T00:00:00+01:00,2020-06-03T16:52:21+02:00,,,335406,C Thous,9,,33,el Baix Guinardó,07,Horta-Guinardó,08024,BARCELONA,True,,,,,,,,,,,,,,430377.443078555,4585082.177602606,41.41427653406478,2.166926362658947
﻿99400369663,Àrea d'Esbarjo per a Gossos,99400345117,Jardins Emília Miret i Soler,2015-01-28T00:00:00+01:00,2020-06-03T09:23:28+02:00,,,176153,C Lamote de Grignon,3,,21,Pedralbes,04,Les Corts,08034,BARCELONA,True,,,,,,,,,,,,,,426950.18892034475,4582511.071955245,41.39081550404113,2.1262320509574923
﻿99400653182,Àrea d'Esbarjo per a Gossos,92086029922,Parc de Sant Martí,2020-06-03T00:00:00+02:00,2020-07-07T08:40:52+02:00,,,128707,C Fondal de Sant Martí,33,,72,Sant Martí de Provençals,10,Sant Martí,08020,BARCELONA,True,,,,,,,,,,,,,,432885.5815781524,4585796.12514991,41.42092021786463,2.1968555722879595
﻿99400638698,Àrea d'Esbarjo per a Gossos *Priorat,,,2019-10-08T12:48:46+02:00,2019-10-10T14:11:24+02:00,,,267500,C Priorat,8,,18,Sants,03,Sants-Montjuïc,08014,BARCELONA,True,,,,,,,,,,,,,,428034.43477619597,4580670.4751509195,41.37433569123223,2.1394181842579703
﻿99400581542,Àrea d'Esbarjo per a Gossos,99400349080,Jardins de Piscines i Esports,2018-03-28T00:00:00+02:00,2021-04-26T13:29:26.202809+02:00,,,139805,Carrer de Ganduxer,29,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,Barcelona,True,,,,,,,,,,,,,,427961.4863372857,4582758.825846616,41.39313813819587,2.1382976544127636
﻿99316132044,"Àrea d'Esbarjo per a Gossos  *Via Trajana - Santander - Verneda, Pg. - Binefar",,,1999-11-12T00:00:00+01:00,2016-12-05T13:04:58+01:00,,,343200,Via Trajana,40,,73,la Verneda i la Pau,10,Sant Martí,08020,BARCELONA,True,,,,,,,,,,,,,,433465.4207857674,4586617.956255048,41.428370430628156,2.2037033114114783
﻿97317171437,Àrea d'Esbarjo per a Gossos *Plaça Rosa Sabater,,,1997-11-13T00:00:00+01:00,2016-12-05T12:58:19+01:00,,,700686,Pl Rosa Sabater,1,,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,,,,,,,,,,,,,427899.7272870539,4584399.873736013,41.40791284567274,2.1373635511621036
﻿97317183455,Àrea d'Esbarjo per a Gossos  *Jardins Can Marcet,,,1997-11-13T00:00:00+01:00,2020-06-03T12:18:30+02:00,,,700812,Av Can Marcet,5,,41,la Vall d'Hebron,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,,,,,,429093.26506605936,4587379.6019461565,41.43485619902768,2.1512926328615456
﻿97317203130,Àrea d'Esbarjo per a Gossos  *Capsec,,,1997-11-13T00:00:00+01:00,2020-06-03T17:09:12+02:00,,,063000,C Capsec,15,,47,Can Peguera,08,Nou Barris,08031,BARCELONA,True,,,,,,,,,,,,,,430162.48268961016,4587379.647168069,41.43495030050961,2.1640891475792863
﻿97317204008,Àrea d'Esbarjo per a Gossos *Plaça Alfons Comín,,,1997-11-13T00:00:00+01:00,2020-02-27T14:29:26+01:00,,,701103,Pl Alfonso Comín,1,,28,Vallcarca i els Penitents,06,Gràcia,08023,BARCELONA,True,,,,,,,,,,,,,,427968.2694716533,4585099.046933707,41.4142161449877,2.138100294856294
﻿99400459957,Àrea d'Esbarjo per a Gossos,99400038912,Jardins Casa Sagnier,2016-09-14T00:00:00+02:00,2018-04-09T09:19:29+02:00,,,050202,C Brusi,51,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,229008,20006,Telèfons,Informació,010,True,,,,,,,428492.2096748913,4583727.224421494,41.40190748902283,2.1445309541605844
﻿99400344086,Àrea d'Esbarjo per a Gossos,99112134143,Jardins Rosa Luxemburg,2014-06-02T00:00:00+02:00,2016-12-05T13:01:28+01:00,,,700827,Av Cardenal Vidal i Barraquer,50,,41,la Vall d'Hebron,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,,,,,,429135.7847039186,4587139.628293005,41.43269861281614,2.1518296486083277
﻿99308184905,Àrea d'Esbarjo per a Gossos,92086011940,Parc de Monterols,1999-11-04T00:00:00+01:00,2020-06-03T10:05:28+02:00,,,151301,C Gualbes,1,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08006,BARCELONA,True,,,,,,,,,,,,,,428094.58953800565,4583727.048338902,41.40187044043335,2.139774639739934
﻿99308190246,Àrea d'Esbarjo per a Gossos,92086011931,Jardins de Vil·la Amèlia,1999-11-04T00:00:00+01:00,2016-12-05T13:03:39+01:00,,,107300,C Eduardo Conde,22,,23,Sarrià,05,Sarrià-Sant Gervasi,08034,BARCELONA,True,,,,,,,,,,,,,,426531.9029098348,4582858.469475373,41.393906262630146,2.121187244524123
﻿99308190349,Àrea d'Esbarjo per a Gossos,97210100620,Jardins del Doctor Roig i Raventós,1999-11-04T00:00:00+01:00,2020-06-03T09:42:22+02:00,,,139805,C Ganduxer,135,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08022,BARCELONA,True,,,,,,,,,,,,,,427342.0998050185,4583929.836200338,41.40362921255799,2.1307490344783555
﻿99400626022,Àrea d'Esbarjo per a Gossos,99400625003,Parc de les Glòries,2019-04-12T00:00:00+02:00,2021-04-26T13:34:57.337567+02:00,,,146902,Plaça de les Glòries Catalanes,,,65,el Clot,10,Sant Martí,08018,Barcelona,True,,,,,,,,,,,,,,431900.34489091183,4583891.554243087,41.403683456120994,2.185280951483655
﻿99308171332,Àrea d'Esbarjo per a Gossos,95081125403,Parc Can Ponsic,1999-11-04T00:00:00+01:00,2020-06-03T10:09:19+02:00,,,037350,Av J. V. Foix,53,,23,Sarrià,05,Sarrià-Sant Gervasi,08034,BARCELONA,True,,,,,,,,,,,,,,426418.5659637964,4583075.456333969,41.39585020495406,2.119805315420548
﻿99400591116,Àrea d'Esbarjo per a Gossos *Torrent Parera - N152,,,2018-05-04T11:16:27+02:00,2021-04-23T14:57:46.216677+02:00,,,340701,Carrer del Torrent de Perera,1,,57,la Trinitat Vella,09,Sant Andreu,08033,Barcelona,True,,,,,,,,,,,,,,432355.69020175433,4589573.389761301,41.45489628276675,2.190092225602745
﻿99400591162,Àrea d'Esbarjo per a Gossos *Parc Nova Icària,,,2018-05-04T12:58:34+02:00,2020-06-04T16:58:37+02:00,,,700884,Pl Voluntaris Olímpics,,,67,la Vila Olímpica del Poblenou,10,Sant Martí,08005,BARCELONA,True,,,,,,,,,,,,,,432712.3790283837,4581952.127605027,41.38628394171886,2.195210401532787
﻿99400591171,Àrea d'Esbarjo per a Gossos *Pare Pérez Pulgar,,,2018-05-04T13:33:51+02:00,2021-05-03T11:14:47.903717+02:00,,,239606,Carrer del Pare Pérez del Pulgar,20,,57,la Trinitat Vella,09,Sant Andreu,08033,Barcelona,True,,,,,,,,,,,,,,432346.2591015836,4589435.479855984,41.45365338507982,2.1899947709637875
﻿99400591181,Àrea d'Esbarjo per a Gossos *Coll i Alentorn,,,2018-05-04T13:58:28+02:00,2018-05-04T13:58:43+02:00,,,700823,C Coll i Alentorn,7,,38,la Teixonera,07,Horta-Guinardó,08035,BARCELONA,True,,,,,,,,,,,,,,428531.2707659829,4586220.783119277,41.424369411430085,2.1447036463777898
﻿99400369660,Àrea d'Esbarjo per a Gossos,99298123646,Jardins Hiroshima,2015-01-28T00:00:00+01:00,2018-05-04T12:51:28+02:00,,,056504,Camèlies,80,,33,el Baix Guinardó,07,Horta-Guinardó,08024,BARCELONA,True,,,,,,,,,,,,,,430348.3283757977,4585012.130279517,41.4136431206065,2.1665860884616808
﻿99400364529,Àrea d'Esbarjo per a Gossos,99400345123,Jardins del Doctor Samuel Hahnemann,2014-11-28T00:00:00+01:00,2016-12-05T13:03:02+01:00,,,320704,Av Sarrià,86,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,,,,,,,,,,,,,427876.8528965701,4582592.539359349,41.39163287699974,2.1373052075830383
