NAME,CREATED,ROAD,addresses_district_id,addresses_district_name,LATITUDE,LONGITUDE
Centre Esportiu Municipal Nova Icària,1992,Av Icària,10.0,Sant Martí,41.3923938824674,2.19802081368745
Centre Cívic Pati Llimona,1991,Carrer del Regomir,1.0,Ciutat Vella,41.38166820304256,2.179188796546561
Centre Cívic Pati Llimona,1991,Carrer del Regomir,1.0,Ciutat Vella,41.38166820304256,2.179188796546561
Punt de connexió Barcelona WiFi a la cruïlla del carrer d'Enric Granados amb carrer Provença,2014,C Enric Granados,2.0,Eixample,41.391381117020366,2.1575063202638325
Punt de connexió Barcelona WiFi a la cruïlla del carrer d'Enric Granados amb carrer Consell de Cent,2014,C Enric Granados,2.0,Eixample,41.38794631261168,2.1620421505658705
"Punt de connexió Barcelona WiFi al carrer Felip II, 212",2014,C Felip II,9.0,Sant Andreu,41.42684185990019,2.1787900182082303
Punt de connexió Barcelona WiFi a la cruïlla del carrer de Ganduxer amb Via Augusta,2014,C Ganduxer,5.0,Sarrià-Sant Gervasi,41.39761377762103,2.135401368382123
Punt de connexió Barcelona WiFi a la cruïlla del carrer Indústria amb carrer Conca,2014,C Indústria,10.0,Sant Martí,41.41349770197555,2.1796204149448344
El Punt - Punt infoJOVE de Sants-Montjuïc,1998,Carrer de Muntadas,3.0,Sants-Montjuïc,41.37749032961892,2.1407478666950324
Centre Cívic Sarrià,1984,Carrer d'Eduardo Conde,5.0,Sarrià-Sant Gervasi,41.3939061996762,2.1211872573336934
Centre Cívic Sarrià,1984,Carrer d'Eduardo Conde,5.0,Sarrià-Sant Gervasi,41.3939061996762,2.1211872573336934
Espai de Gent Gran Fort Pienc,1999,Pl Fort Pienc,2.0,Eixample,41.39558658720727,2.182465058010549
Espai de Gent Gran Fort Pienc,1999,Pl Fort Pienc,2.0,Eixample,41.39558658720727,2.182465058010549
Centre Esportiu Municipal de La Verneda,1989,C Binèfar,10.0,Sant Martí,41.42525938943904,2.204474912816305
Centre Esportiu Municipal de La Verneda,1989,C Binèfar,10.0,Sant Martí,41.42525938943904,2.204474912816305
Centre Esportiu Municipal de La Verneda,1989,C Binèfar,10.0,Sant Martí,41.42525938943904,2.204474912816305
Centre Esportiu Municipal de La Verneda,1989,C Binèfar,10.0,Sant Martí,41.42525938943904,2.204474912816305
Centre Esportiu Municipal de La Verneda,1989,C Binèfar,10.0,Sant Martí,41.42525938943904,2.204474912816305
Centre Esportiu Municipal de La Verneda,1989,C Binèfar,10.0,Sant Martí,41.42525938943904,2.204474912816305
Centre Esportiu Municipal de La Verneda,1989,C Binèfar,10.0,Sant Martí,41.42525938943904,2.204474912816305
Centre Esportiu Municipal de La Verneda,1989,C Binèfar,10.0,Sant Martí,41.42525938943904,2.204474912816305
Centre Esportiu Municipal de La Verneda,1989,C Binèfar,10.0,Sant Martí,41.42525938943904,2.204474912816305
Centre Cívic Vil·la Florida,2007,Carrer de Muntaner,5.0,Sarrià-Sant Gervasi,41.40536533899808,2.135308972460361
Centre Cívic Vil·la Florida,2007,Carrer de Muntaner,5.0,Sarrià-Sant Gervasi,41.40536533899808,2.135308972460361
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Centre Esportiu Municipal Olímpics Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.42789677307302,2.1452465998415344
Punt de connexió Barcelona WiFi a la cruïlla del carrer Casanova amb carrer Mallorca,2014,C Casanova,2.0,Eixample,41.38815448417903,2.1553874246930893
Punt de connexió Barcelona WiFi a la cruïlla del carrer Aragó amb Bruc,2014,C Aragó,2.0,Eixample,41.39493735125897,2.1682711245441744
Casal de Gent Gran Bon Pastor,1985,C Alfarràs,9.0,Sant Andreu,41.43801228301035,2.204991748427383
Casal de Gent Gran Bon Pastor,1985,C Alfarràs,9.0,Sant Andreu,41.43801228301035,2.204991748427383
Punt de connexió Barcelona WiFi a la cruïlla del carrer d'Enric Granados amb carrer Rosselló,2014,C Enric Granados,2.0,Eixample,41.39225370706164,2.156368800810521
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Entença amb carrer València,2014,C Entença,2.0,Eixample,41.381172770112926,2.148429193561689
Punt de connexió Barcelona WiFi a la cruïlla del carrer Girona amb carrer c. d'Ausiàs Marc,2014,C Girona,2.0,Eixample,41.39111793574249,2.175898114141778
Punt de connexió Barcelona WiFi a la cruïlla de la Gran Via de Carles III amb Masferrer,2014,G.V. Carles III,4.0,Les Corts,41.38479873940353,2.127702292638843
Punt de connexió Barcelona WiFi a la cruïlla del carrer Indústria amb carrer del Guinardó,2014,C Indústria,10.0,Sant Martí,41.41531403500152,2.1820269356852053
Punt de connexió Barcelona WiFi a la cruïlla del carrer de Joan Güell amb Trav. de les Corts,2014,C Joan Güell,4.0,Les Corts,41.38399033374525,2.1311238345257606
Punt de connexió Barcelona WiFi al  Marià Aguilo cruïlla Camí Antic de València,2014,C Marià Aguiló,10.0,Sant Martí,41.40379957835931,2.199436307435502
Punt de connexió Barcelona WiFi a la cruïlla de la Rambla del Poblenou amb el carrer Ramón Turró,2014,Rbla Poblenou,10.0,Sant Martí,41.39973484968157,2.2032499811312385
Jardins d'Interior d'Illa de Gaietà Renom,2008,C Montnegre,4.0,Les Corts,41.388228506917976,2.139411091038567
Jardins d'Interior d'Illa de Gaietà Renom,2008,C Montnegre,4.0,Les Corts,41.388228506917976,2.139411091038567
Punt de connexió Barcelona WiFi a la cruïlla del carrer Balmes amb Còrsega,2014,C Balmes,2.0,Eixample,41.39396163927941,2.156357912841831
Punt de connexió Barcelona WiFi a la cruïlla del carrer Marina amb Casp,2014,C Marina,2.0,Eixample,41.39784619281272,2.182530597374733
Punt de connexió Barcelona WiFi a la cruïlla del carrer Felip II amb Puerto Príncipe,2014,C Felip II,9.0,Sant Andreu,41.42402639816429,2.181928885774836
Punt de connexió Barcelona WiFi a la cruïlla del carrer de Joan Güell amb Joaquim Molins,2014,C Joan Güell,4.0,Les Corts,41.38606840158177,2.1299572859234632
"Punt de connexió Barcelona WiFi al carrer Lepant, 387",2014,C Lepant,7.0,Horta-Guinardó,41.40999114089914,2.169209059636639
Punt de connexió Barcelona WiFi a la cruïlla de l'Avinguda Marquès d'Argentera amb Pescateria,2013,C Pescateria,1.0,Ciutat Vella,41.38407937125521,2.1841872408943592
Punt de connexió Barcelona WiFi a la cruïlla del c. Vilamarí amb la Gran Via de les Corts Catalanes,2012,G.V. Corts Catalanes,2.0,Eixample,41.376978304950576,2.151621186976875
Punt de connexió Barcelona WiFi a la cruïlla de Bac de Roda amb Ramón Turró,2014,C Bac de Roda,10.0,Sant Martí,41.40403653264483,2.2088334421302798
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bilbao amb  Llull,2014,C Bilbao,10.0,Sant Martí,41.40238689007208,2.204896714047769
Punt de connexió Barcelona WiFi a la cruïlla del carrer Castella amb Bolívia,2014,C Castella,10.0,Sant Martí,41.40656365571956,2.19653835259173
Punt de connexió Barcelona WiFi a la cruïlla del carrer Castella amb Passatge Burrull,2014,C Castella,10.0,Sant Martí,41.40499857758527,2.197876160465242
Punt de connexió Barcelona WiFi a la cruïlla del carrer Espronceda amb Ramon Turro,2014,C Espronceda,10.0,Sant Martí,41.40372207148172,2.20700773776858
Centre Cívic Can Castelló,2007,Carrer de Castelló,5.0,Sarrià-Sant Gervasi,41.39904051559379,2.140179532716965
Centre Cívic Can Castelló,2007,Carrer de Castelló,5.0,Sarrià-Sant Gervasi,41.39904051559379,2.140179532716965
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb carrer París,2014,C Calàbria,2.0,Eixample,41.38724457421331,2.145258686557776
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Calàbria amb carrer Rosselló,2014,C Calàbria,2.0,Eixample,41.3855421948865,2.147521247311546
Punt de connexió Barcelona WiFi a la cruïlla del carrer Calvet amb carrer de la Reina Victòria,2014,C Calvet,5.0,Sarrià-Sant Gervasi,41.39687153183395,2.141152448130015
Punt de connexió Barcelona WiFi a la cruïlla del carrer Cartagena amb carrer del Consell de Cent,2014,C Cartagena,2.0,Eixample,41.404157262963,2.183829180015047
Punt de connexió Barcelona WiFi a la cruïlla del carrer Casanova amb carrer Londres,2014,C Casanova,2.0,Eixample,41.39233354759122,2.1498387555426817
Casal de Barri Congrés-Indians,1991,C Manigua,9.0,Sant Andreu,41.42401480894652,2.1794377597250114
Casal de Barri Congrés-Indians,1991,C Manigua,9.0,Sant Andreu,41.42401480894652,2.1794377597250114
Punt de connexió Barcelona WiFi a la cruïlla del carrer Espronceda amb Passeig Taulat,2011,Pg Taulat,10.0,Sant Martí,41.40199881128783,2.209113500211215
Sala d'Actes,1985,Pl Bonet i Muixí,3.0,Sants-Montjuïc,41.37462786638933,2.1364102397098232
Centre Cívic Ateneu Fort Pienc,1999,Plaça de Fort Pienc,2.0,Eixample,41.39558658720727,2.182465058010549
Centre Cívic Ateneu Fort Pienc,1999,Plaça de Fort Pienc,2.0,Eixample,41.39558658720727,2.182465058010549
Centre Cívic Torre Llobeta,1984,Carrer de Santa Fe,8.0,Nou Barris,41.42693150965028,2.173966250593847
Centre Cívic Torre Llobeta,1984,Carrer de Santa Fe,8.0,Nou Barris,41.42693150965028,2.173966250593847
Centre Municipal Tennis Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.429780964283566,2.1455154160299195
Centre Municipal Tennis Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.429780964283566,2.1455154160299195
Centre Municipal Tennis Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.429780964283566,2.1455154160299195
Centre Municipal Tennis Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.429780964283566,2.1455154160299195
Centre Municipal Tennis Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.429780964283566,2.1455154160299195
Centre Municipal Tennis Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.429780964283566,2.1455154160299195
Centre Municipal Tennis Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.429780964283566,2.1455154160299195
Centre Municipal Tennis Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.429780964283566,2.1455154160299195
Centre Municipal Tennis Vall Hebron,1992,Pg Vall d'Hebron,7.0,Horta-Guinardó,41.429780964283566,2.1455154160299195
Centre Cívic l'Elèctric,1995,Carretera de Vallvidrera a les Planes,5.0,Sarrià-Sant Gervasi,41.41916775040489,2.0978915121246664
Centre Cívic l'Elèctric,1995,Carretera de Vallvidrera a les Planes,5.0,Sarrià-Sant Gervasi,41.41916775040489,2.0978915121246664
Punt de connexió Barcelona WiFi a la cruïlla del carrer Provença amb Passeig de Sant Joan,2014,C Provença,2.0,Eixample,41.40072372463685,2.1696051238315595
Punt de connexió Barcelona WiFi a la cruïlla del carrer Roger de Flor amb carrer Consell de Cent,2014,C Roger de Flor,2.0,Eixample,41.3974542067752,2.174657400501164
Punt de connexió Barcelona WiFi a la cruïlla del carrer Roger de Llúria amb carrer València,2014,C Roger de Llúria,2.0,Eixample,41.395208590619866,2.1659690178482287
Punt de connexió Barcelona WiFi a la cruïlla dels carrer Rocafort amb carrer Consell de Cent,2014,C Rocafort,2.0,Eixample,41.380304069360896,2.1518356703024253
Auditori Sant Martí,2014,Pl Angeleta Ferrer,10.0,Sant Martí,41.416235289112166,2.1991348465828184
Auditori Sant Martí,2014,Pl Angeleta Ferrer,10.0,Sant Martí,41.416235289112166,2.1991348465828184
Espai de Gent Gran de l'Esquerra de l'Eixample,2004,C Rosselló,2.0,Eixample,41.386881714541005,2.148950899891363
Espai de Gent Gran de l'Esquerra de l'Eixample,2004,C Rosselló,2.0,Eixample,41.386881714541005,2.148950899891363
Centre Esportiu Municipal Can Toda,1989,C Ramiro de Maeztu,6.0,Gràcia,41.415382668167865,2.1581717417338337
Centre Esportiu Municipal Can Toda,1989,C Ramiro de Maeztu,6.0,Gràcia,41.415382668167865,2.1581717417338337
Centre Esportiu Municipal Can Toda,1989,C Ramiro de Maeztu,6.0,Gràcia,41.415382668167865,2.1581717417338337
Centre Esportiu Municipal Can Toda,1989,C Ramiro de Maeztu,6.0,Gràcia,41.415382668167865,2.1581717417338337
Centre Esportiu Municipal Can Toda,1989,C Ramiro de Maeztu,6.0,Gràcia,41.415382668167865,2.1581717417338337
Centre Esportiu Municipal Can Toda,1989,C Ramiro de Maeztu,6.0,Gràcia,41.415382668167865,2.1581717417338337
Centre Esportiu Municipal Can Toda,1989,C Ramiro de Maeztu,6.0,Gràcia,41.415382668167865,2.1581717417338337
Centre Esportiu Municipal Can Toda,1989,C Ramiro de Maeztu,6.0,Gràcia,41.415382668167865,2.1581717417338337
Centre Esportiu Municipal Can Toda,1989,C Ramiro de Maeztu,6.0,Gràcia,41.415382668167865,2.1581717417338337
Centre Esportiu Municipal Can Toda,1989,C Ramiro de Maeztu,6.0,Gràcia,41.415382668167865,2.1581717417338337
Jardins de les Tres Xemeneies,1995,Av Paral.lel,3.0,Sants-Montjuïc,41.374483270295705,2.172430025242432
Jardins de les Tres Xemeneies,1995,Av Paral.lel,3.0,Sants-Montjuïc,41.374483270295705,2.172430025242432
Casal de Barri Torre Baró,2005,Av Escolapi Càncer,8.0,Nou Barris,41.45985515543624,2.1813516060924187
Casal de Barri Torre Baró,2005,Av Escolapi Càncer,8.0,Nou Barris,41.45985515543624,2.1813516060924187
Casal de Barri La Cosa Nostra,2005,C Biure,8.0,Nou Barris,41.43373157668339,2.168051272300547
Casal de Barri La Cosa Nostra,2005,C Biure,8.0,Nou Barris,41.43373157668339,2.168051272300547
Teatre,2006,G.V. Corts Catalanes,10.0,Sant Martí,41.40494645411221,2.188461496328564
Teatre,2006,G.V. Corts Catalanes,10.0,Sant Martí,41.40494645411221,2.188461496328564
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Vilamarí amb carrer València,2014,C Vilamarí,2.0,Eixample,41.38031868260172,2.147302462360335
Punt de connexió Barcelona WiFi a la cruïlla del carrer Villaroel amb carrer Londres,2014,C Villarroel,2.0,Eixample,41.391382586904975,2.148453367211764
Punt de connexió Barcelona WiFi a la cruïlla del carrer Villaroel amb carrer Paris,2014,C Villarroel,2.0,Eixample,41.390671056940384,2.149766570551857
Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb l'Encarnació,2014,C Lepant,7.0,Horta-Guinardó,41.4109928904068,2.1679018781816
Punt de connexió Barcelona WiFi a la cruïlla del carrer Vilamarí amb Diputació,2014,C Vilamarí,2.0,Eixample,41.37833220891342,2.15029871277913
Local Social Raimon Casellas,1997,C José Millán González,7.0,Horta-Guinardó,41.41632506485064,2.15939376491092
Punt de connexió Barcelona WiFi a la cruïlla de l'Av. Meridiana amb Sant Antoni M. Claret,2012,Av Meridiana,9.0,Sant Andreu,41.420427136817615,2.186507430175706
Arxiu Històric de la Ciutat de Barcelona,1991,C Santa Llúcia,1.0,Ciutat Vella,41.38428528421699,2.175884529907404
Arxiu Històric de la Ciutat de Barcelona,1991,C Santa Llúcia,1.0,Ciutat Vella,41.38428528421699,2.175884529907404
Mercat de La Trinitat,1985,Carrer de la Pedrosa,8.0,Nou Barris,41.44869202746852,2.1842333444483297
Mercat de La Trinitat,1985,Carrer de la Pedrosa,8.0,Nou Barris,41.44869202746852,2.1842333444483297
Platja de Sant Sebastià,1989,Passeig Marítim de la Barceloneta,1.0,Ciutat Vella,41.373706513534366,2.1896792006250663
Punt de connexió Barcelona WiFi a la cruïlla del carrer Paris amb carrer Muntaner,2014,C París,2.0,Eixample,41.39239024642726,2.1513830851802145
Platja de la Nova Icària,1989,Pg Marítim de Nova Icària,10.0,Sant Martí,41.39076474300676,2.2028838890750646
Punt de connexió Barcelona WiFi a la cruïlla dels carrers Rocafort amb carrer Còrsega,2014,C Rocafort,2.0,Eixample,41.38585759637152,2.1444820898004946
Punt de connexió Barcelona WiFi a la cruïlla del carrer Xifré amb carrer Freser,2014,C Xifré,10.0,Sant Martí,41.41136713572549,2.180457778506673
Punt de connexió Barcelona WiFi a la cruïlla del carrer Alcolea amb el Pg. de Sant Antoni,2014,C Alcolea,3.0,Sants-Montjuïc,41.37624517629053,2.136760583612563
Oficina de l'Habitatge de Sants-Montjuïc,1994,C Antoni de Capmany,3.0,Sants-Montjuïc,41.371320988778926,2.131253308235519
Oficina de l'Habitatge de Sants-Montjuïc,1994,C Antoni de Capmany,3.0,Sants-Montjuïc,41.371320988778926,2.131253308235519
Punt de connexió Barcelona WiFi a la cruïlla del carrer de Sants amb el carrer Alcolea,2014,C Sants,3.0,Sants-Montjuïc,41.37551720822598,2.1366049704245382
Punt de connexió Barcelona WiFi a la cruïlla del carrer Santaló amb carrer Descartes,2014,C Santaló,5.0,Sarrià-Sant Gervasi,41.39897559673698,2.1415362335154344
Punt de connexió Barcelona WiFi a la cruïlla del carrer de Sants amb el carrer Premià,2014,C Sants,3.0,Sants-Montjuïc,41.37546588314876,2.139123476152087
Punt de connexió Barcelona WiFi a la cruïlla del carrer Sardenya amb carrer València,2014,C Sardenya,2.0,Eixample,41.40193023139618,2.1751374646179564
Punt de connexió Barcelona WiFi a la cruïlla del carrer Santa Carolina amb Padilla,2014,C Santa Carolina,7.0,Horta-Guinardó,41.41113659104466,2.170519659446061
Punt de connexió Barcelona WiFi a la cruïlla del carrer Santa Agata amb el carrer Gran de Gràcia,2014,C Santa Àgata,6.0,Gràcia,41.404081866640254,2.152125425429529
Punt de connexió Barcelona WiFi a la cruïlla del Pg de Sant Joan amb el carrer Ausiàs Marc,2014,Pg Sant Joan,2.0,Eixample,41.39307649262423,2.1784388949615963
Punt de connexió Barcelona WiFi a la cruïlla del carrer Via Augusta amb carrer Pau Alcover,2014,Via Augusta,5.0,Sarrià-Sant Gervasi,41.39862788833232,2.1257930040858186
Punt de connexió Barcelona WiFi a la cruïlla del carrer Balmes amb carrer del Francolí,2014,C Balmes,5.0,Sarrià-Sant Gervasi,41.40282784199567,2.144896299089745
Punt de connexió Barcelona WiFi a la cruïlla del Pg. de la Bonanova amb carrer de Pomaret,2014,Pg Bonanova,5.0,Sarrià-Sant Gervasi,41.40255886414185,2.1259006367722164
Punt de connexió Barcelona WiFi a la cruïlla de l'Av. Paral·lel amb Comte Borrell,2012,Av Paral.lel,3.0,Sants-Montjuïc,41.3748194551128,2.165586285236515
Punt de connexió Barcelona WiFi a la cruïlla de Padilla amb la Gran Via de les Corts Catalanes,2012,G.V. Corts Catalanes,2.0,Eixample,41.4006057346929,2.183687095349345
Punt de connexió Barcelona WiFi a la cruïlla de Pla de Palau amb el Passeig d'Isabel II,2011,Pla Palau,1.0,Ciutat Vella,41.38274539640427,2.1831827944921485
Punt de connexió Barcelona WiFi a la cruïlla del Passeig de la Vall Hebron i  Pl  Karl Marx,2011,C Mont ral,7.0,Horta-Guinardó,41.439637969139575,2.16156472956659
Punt de connexió Barcelona WiFi a la cruïlla del Passeig de Sant Joan amb Travessera de Gràcia,2011,Trav Gràcia,6.0,Gràcia,41.40454285290244,2.1630181378699582
Centre Esportiu Municipal Can Dragó,1990,C Rosselló i Porcel,8.0,Nou Barris,41.43659306940482,2.183157005742885
Centre Esportiu Municipal Can Dragó,1990,C Rosselló i Porcel,8.0,Nou Barris,41.43659306940482,2.183157005742885
Centre Esportiu Municipal Can Dragó,1990,C Rosselló i Porcel,8.0,Nou Barris,41.43659306940482,2.183157005742885
Centre Esportiu Municipal Can Dragó,1990,C Rosselló i Porcel,8.0,Nou Barris,41.43659306940482,2.183157005742885
Centre Esportiu Municipal Can Dragó,1990,C Rosselló i Porcel,8.0,Nou Barris,41.43659306940482,2.183157005742885
Centre Esportiu Municipal Can Dragó,1990,C Rosselló i Porcel,8.0,Nou Barris,41.43659306940482,2.183157005742885
Centre Esportiu Municipal Can Dragó,1990,C Rosselló i Porcel,8.0,Nou Barris,41.43659306940482,2.183157005742885
Centre Esportiu Municipal Can Dragó,1990,C Rosselló i Porcel,8.0,Nou Barris,41.43659306940482,2.183157005742885
Centre Esportiu Municipal Can Dragó,1990,C Rosselló i Porcel,8.0,Nou Barris,41.43659306940482,2.183157005742885
Centre Esportiu Municipal Can Dragó,1990,C Rosselló i Porcel,8.0,Nou Barris,41.43659306940482,2.183157005742885
Punt de connexió Barcelona WiFi a la cruïlla del carrer Diputació amb Padilla,2012,C Diputació,2.0,Eixample,41.401826317785314,2.1823435601163825
Punt de connexió Barcelona WiFi a la cruïlla del carrer Llacuna amb Llull,2012,C Llacuna,10.0,Sant Martí,41.39963201626356,2.200785610468515
Centre Cívic Trinitat Vella,1986,Carrer de la Foradada,9.0,Sant Andreu,41.45165030524977,2.1912043537124344
Centre Cívic Trinitat Vella,1986,Carrer de la Foradada,9.0,Sant Andreu,41.45165030524977,2.1912043537124344
Punt de connexió Barcelona WiFi a la Plaça de la Font Castellana,2014,Pl Font Castellana,7.0,Horta-Guinardó,41.41542101221005,2.166266172536428
Punt de connexió Barcelona WiFi a la cruïlla del carrer carrer Gran de Gràcia amb Trav. de Gràcia,2014,C Gran de Gràcia,6.0,Gràcia,41.39987170014049,2.1556440837816377
Punt de connexió Barcelona WiFi a la cruïlla de la Ronda del General Mitre amb carrer Septimània,2014,Rda General Mitre,5.0,Sarrià-Sant Gervasi,41.40622840832988,2.148140410584071
Punt de connexió Barcelona WiFi a la cruïlla del carrer Roger de Flor amb Trav. de Gràcia,2014,C Roger de Flor,6.0,Gràcia,41.40514695136186,2.164458073074108
Punt de connexió Barcelona WiFi a la cruïlla del carrer Lepant amb Indústria,2014,C Lepant,2.0,Eixample,41.4076060132045,2.1723349244555847
Centre Cívic Matas i Ramis,1991,Carrer de Feliu i Codina,7.0,Horta-Guinardó,41.43278963946825,2.160723502038599
Centre Cívic Matas i Ramis,1991,Carrer de Feliu i Codina,7.0,Horta-Guinardó,41.43278963946825,2.160723502038599
Punt de connexió Barcelona WiFi a la cruïlla del carrer Bilbao amb Fernando Poo,2011,C Fernando Poo,10.0,Sant Martí,41.4000237507223,2.207194063131655
Centre Cívic Sant Andreu,1984,Carrer Gran de Sant Andreu,9.0,Sant Andreu,41.43088018380354,2.1894124386376466
Centre Cívic Sant Andreu,1984,Carrer Gran de Sant Andreu,9.0,Sant Andreu,41.43088018380354,2.1894124386376466
Casal de Barri de Prosperitat,1988,Pl Àngel Pestaña,8.0,Nou Barris,41.44171279566282,2.179926813319305
Casal de Barri de Prosperitat,1988,Pl Àngel Pestaña,8.0,Nou Barris,41.44171279566282,2.179926813319305
Pavelló Poliesportiu Municipal Virrei Amat - Ramon Aldrufeu,1989,C Joan Alcover,8.0,Nou Barris,41.42938116066023,2.173766830584569
Pavelló Poliesportiu Municipal Virrei Amat - Ramon Aldrufeu,1989,C Joan Alcover,8.0,Nou Barris,41.42938116066023,2.173766830584569
Pavelló Poliesportiu Municipal Virrei Amat - Ramon Aldrufeu,1989,C Joan Alcover,8.0,Nou Barris,41.42938116066023,2.173766830584569
Pavelló Poliesportiu Municipal Virrei Amat - Ramon Aldrufeu,1989,C Joan Alcover,8.0,Nou Barris,41.42938116066023,2.173766830584569
Pavelló Poliesportiu Municipal Virrei Amat - Ramon Aldrufeu,1989,C Joan Alcover,8.0,Nou Barris,41.42938116066023,2.173766830584569
Pavelló Poliesportiu Municipal Virrei Amat - Ramon Aldrufeu,1989,C Joan Alcover,8.0,Nou Barris,41.42938116066023,2.173766830584569
Espai Jove Guineueta *Masia de la Guineueta,2003,Pl Ca n'Ensenya,8.0,Nou Barris,41.43753043898184,2.169299535295852
Espai Jove Guineueta *Masia de la Guineueta,2003,Pl Ca n'Ensenya,8.0,Nou Barris,41.43753043898184,2.169299535295852
Casal de Barri Verdun,2010,C Luz Casanova,8.0,Nou Barris,41.44384506469325,2.174979662227258
Casal de Barri Verdun,2010,C Luz Casanova,8.0,Nou Barris,41.44384506469325,2.174979662227258
Punt de connexió Barcelona WiFi a la cruïlla del carrer Lope de Vega amb Llull,2014,C Lope de Vega,10.0,Sant Martí,41.403675650607525,2.204781814561324
Punt de connexió Barcelona WiFi a la cruïlla del carrer Marià Aguiló amb Pallars,2014,C Pallars,10.0,Sant Martí,41.40287867575928,2.2002517817677023
Punt de connexió Barcelona WiFi a la cruïlla del carrer Provençals amb Passeig del Taulat,2014,C Provençals,10.0,Sant Martí,41.40512883427549,2.211527274384181
Punt de connexió Barcelona WiFi a la cruïlla del carrer Lope de Vega amb el Passeig Taulat,2011,Pg Taulat,10.0,Sant Martí,41.401118222342944,2.2078857131940866
Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb el carrer Anglesola,2011,C Numància,4.0,Les Corts,41.38873668810233,2.133323414998229
Punt de connexió Barcelona WiFi a la cruïlla del carrer Numància amb el carrer Flos i Calçat,2011,C Numància,4.0,Les Corts,41.39088949281588,2.13134277901768
Punt de connexió Barcelona WiFi a la cruïlla del carrer Caravel·la La Niña amb Avinguda Diagonal,2011,Av Diagonal,4.0,Les Corts,41.39034506746233,2.134845636533336
Punt de connexió Barcelona WiFi a la cruïlla del c. Roger de Llúria amb G. V. de les Corts Catalanes,2012,G.V. Corts Catalanes,2.0,Eixample,41.39135377481406,2.1707601801103737
Consell Municipal del Districte de Ciutat Vella,1988,Pl Bonsuccés,1.0,Ciutat Vella,41.38390541351899,2.1694092669132554
Consell Municipal del Districte de Ciutat Vella,1988,Pl Bonsuccés,1.0,Ciutat Vella,41.38390541351899,2.1694092669132554
Punt de connexió Barcelona WiFi a la cruïlla del carrer Josep Ferrater i Mora amb el Pg Garcia Faria,2011,Av Litoral,10.0,Sant Martí,41.4028072111978,2.2147330456683147
Platja del Somorrostro,2011,Passeig Marítim de la Barceloneta,1.0,Ciutat Vella,41.38346152967781,2.1952328977717435
Punt de connexió Barcelona WiFi a la cruïlla de La Rambla amb el c. del Portal de Santa Madrona,2012,C la Rambla,1.0,Ciutat Vella,41.377281332192105,2.176227204383669
Punt de connexió Barcelona WiFi a la cruïlla de La Rambla amb la Plaça del Teatre,2012,C la Rambla,1.0,Ciutat Vella,41.37873690909496,2.1755382686229066
Museu Picasso,1984,Carrer de Montcada,1.0,Ciutat Vella,41.38518764927223,2.180853795205005
